OldName,NewName,CardCode,Player,MinorTeam,Status,Note
IMG_3931.JPEG,,,,,NO_CODE,"rot=90,roi=rightbar,v=invbin165,cfg=6: 2S-A 397ERA SO OO THETOPPSCOMPANYINCML LPMLBPI ICMP103146"
IMG_3933.JPEG,,,,,NO_CODE,"rot=90,roi=rightbar,v=inv,cfg=11: V U 7 CF S SSS SE S 135S09 19 IP THETOPPSCOMPANYINCML LPMLBPI CMP103146"
IMG_3935.JPEG,,,,,NO_CODE,"rot=90,roi=rightbar,v=inv,cfg=11: ENF SR S SIN41I J HETOPPSCOMPANYINCML LPMLBPI 7MP103146"
IMG_3937.JPEG,,,,,NO_CODE,"rot=90,roi=rightbar,v=inv,cfg=11: 024 S -O HETOPPSCOMPANYINCMIL LPMLBPI MP103146"
IMG_3939.JPEG,,,,,NO_CODE,"rot=90,roi=rightbar,v=inv,cfg=11: 7 AB7 B16 289 I- 22024MLBD A10 C THETOPPSCOMPANYINCML 3CMP103146 LPMLBPI"
IMG_3941.JPEG,,,,,NO_CODE,"rot=90,roi=rightbar,v=inv,cfg=6: ILBPJ JUT17-- OO -14 HETOPPSCOMPANYINCML LPMLBPI MP103146"
IMG_3943.JPEG,,,,,NO_CODE,"rot=90,roi=rightbar,v=invbin165,cfg=6: NS J25 B 7S ES JTT -34 Q TE D Q 1 28 E- BS-8 -OS 2535 2 Z3 S25 OZ O25 55"
IMG_3945.JPEG,,,,,NO_CODE,"rot=90,roi=rightbar,v=invbin165,cfg=6: Y A OW S H 2 S 4 O - - 2- O - - 7 - - A - 7"
IMG_3950.JPEG,,,,,NO_CODE,"rot=90,roi=rightbar,v=invbin165,cfg=6: JIJEAOUEAUL ISOPNYSZ I INSONAZ REP 140934SNILLVSINSVI1YONIA SOINIIF"
IMG_3952.JPEG,,,,,NO_CODE,"rot=90,roi=rightbar,v=inv,cfg=11: 167 167 BAS 1D-A S H4 12 ADEMARKSOFTHETOPPSCOMPANYINC BOPMLB SODESCMP103166"
IMG_3954.JPEG,,,,,NO_CODE,"rot=90,roi=rightbar,v=invbin165,cfg=11: SSU-HS SOTOVF2 4 LL SS SGWTOV NID A ET JNILLVE239V31YONTA SQ"
IMG_3956.JPEG,,,,,NO_CODE,"rot=90,roi=rightbar,v=inv,cfg=11: 966 3 934 1 W N50 NP TADEMARKSOFTHETOPPSCOMPANYINC BOLP0MLB CODESCMP103166"
